year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,read_test_pct_prof_midpt,math_test_pct_prof_midpt,title_i_status,enrollment,direct_certification,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl
2016,2.51E+11,Gerard A. Guilmette,MA,Lawrence,Primary,Regular school,No,29,36,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,520,385,26.696491,1.727333,79,33.574223,90
2016,2.51E+11,German Gerena Community School,MA,Springfield,Primary,Regular school,No,22,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,731,582,30.297226,1.697766,87,38.98209,95
2016,2.51E+11,Gill Elementary,MA,Gill-Montague,Primary,Regular school,No,47,37,School is not eligible for either Title I Targeted Assistance or Schoolwide program,117,38,12.073108,1.278338,34,16.100115,50
2016,2.50E+11,Gilmore School Early Childhood Center,MA,Brockton,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,288,139,19.265226,1.387864,59,19.49095,60
2016,2.51E+11,Glenbrook Middle,MA,Longmeadow,Middle,Regular school,No,71,61,School is not eligible for either Title I Targeted Assistance or Schoolwide program,334,25,2.366988,1.148252,3,7.006983,20
2016,2.51E+11,Glenwood Elementary School,MA,Wachusett,Primary,Regular school,No,59,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,360,49,5.434317,1.261551,10,5.135922,14
2016,2.51E+11,Glenwood,MA,Springfield,Primary,Regular school,No,27,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,301,215,25.778168,1.687633,77,34.46303,91
2016,2.51E+11,Glickman Elementary,MA,Springfield,Primary,Regular school,No,22,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,359,252,25.344116,1.66925,76,34.02898,90
2016,2.50E+11,Global Learning Charter Public School,MA,Global Learning Charter Public (District),Other,Regular school,Yes,45,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,507,252,15.608406,2.161346,46,18.019293,55
2016,2.51E+11,Gloucester High,MA,Gloucester,High,Regular school,No,92,82,School is not eligible for either Title I Targeted Assistance or Schoolwide program,818,267,9.597792,1.149178,25,9.891118,30
2016,2.51E+11,Gloucester PreSchool,MA,Gloucester,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,96,39,16.577377,1.357242,50,16.870707,52
2016,2.51E+11,Glover,MA,Milton,Primary,Regular school,No,73,74,School is not eligible for either Title I Targeted Assistance or Schoolwide program,589,23,2.019064,1.306997,2,1.614034,4
2016,2.51E+11,Glover,MA,Marblehead,Primary,Regular school,No,57,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,341,25,4.86257,1.468707,9,6.547664,19
2016,2.50E+11,Goddard Alternative School,MA,Brockton,Other,Other/alternative school,No,10,10,School is not eligible for either Title I Targeted Assistance or Schoolwide program,48,38,27.58914,2.046557,81,27.814861,79
2016,2.51E+11,Goddard School/Science Technical,MA,Worcester,Primary,Regular school,No,13,11,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,517,369,27.396587,1.5924,81,26.194689,76
2016,2.51E+11,Golden Hill,MA,Haverhill,Primary,Regular school,No,30,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,519,292,20.441618,1.481574,62,22.096067,66
2016,2.50E+11,Goodrich Academy,MA,Fitchburg,High,Regular school,No,75,10,School is not eligible for either Title I Targeted Assistance or Schoolwide program,172,104,19.388226,1.463443,59,22.980736,69
2016,2.51E+11,Goodyear Elementary School,MA,Woburn,Primary,Regular school,No,42,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,321,104,12.045002,1.277974,34,11.882265,37
2016,2.50E+11,Gordon W Mitchell,MA,East Bridgewater,Primary,Regular school,No,53,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,690,124,6.968407,1.252893,15,6.815553,20
2016,2.51E+11,Gov Edward Winslow,MA,Marshfield,Primary,Regular school,No,68,74,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,423,56,5.303304,1.262637,10,8.473952,25
2016,2.51E+11,Gr Lawrence Regional Vocational Technical,MA,Greater Lawrence Regional Vocational Technical,High,Vocational school,No,90,76,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,1473,768,16.458393,1.347141,49,15.511391,48
2016,2.51E+11,Gr Lowell Regional Vocational Technical,MA,Greater Lowell Regional Vocational Technical,High,Vocational school,No,86,70,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,2184,958,13.547065,1.248459,39,9.720843,30
2016,2.51E+11,Gr New Bedford Vocational Technical,MA,Greater New Bedford Regional Vocational Technical,High,Vocational school,No,92,83,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,2154,795,11.099365,1.18164,30,13.510251,42
2016,2.51E+11,Grace Farrar Cole,MA,Norwell,Primary,Regular school,No,62,58,School is not eligible for either Title I Targeted Assistance or Schoolwide program,475,23,3.986687,1.491706,6,3.79982,9
2016,2.51E+11,Grafton High School,MA,Grafton,High,Regular school,No,96,90,School is not eligible for either Title I Targeted Assistance or Schoolwide program,835,90,1.905302,1.1039,2,1.275638,3
2016,2.51E+11,Grafton Middle,MA,Grafton,Middle,Regular school,No,62,62,School is not eligible for either Title I Targeted Assistance or Schoolwide program,485,43,2.852894,1.151188,4,2.223231,5
2016,2.51E+11,Grafton Street,MA,Worcester,Primary,Regular school,No,12,7.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,409,296,27.74786,1.604401,82,26.545963,77
2016,2.50E+11,Graham and Parks,MA,Cambridge,Primary,Other/alternative school,No,42,52,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,392,90,10.361425,1.367922,27,10.590994,32
2016,2.51E+11,Granby Jr Sr High School,MA,Granby,High,Regular school,No,52,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,381,78,6.936783,1.207201,15,6.311545,18
2016,2.51E+11,Granite Valley Middle,MA,Monson,Middle,Regular school,No,50,45,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,313,70,7.60243,1.221325,18,7.839129,23
2016,2.50E+11,Granville Village School,MA,Southwick-Tolland-Granville Regional School District,Primary,Regular school,No,34.5,54.5,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,82,20,9.227099,1.253906,23,11.867038,36
2016,2.51E+11,Great Falls Middle,MA,Gill-Montague,Middle,Regular school,No,38,30,School is not eligible for either Title I Targeted Assistance or Schoolwide program,238,98,14.221775,1.423884,41,18.248781,56
2016,2.50E+11,Great Oak,MA,Danvers,Primary,Regular school,No,52,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,302,45,5.888063,1.25821,12,5.97679,17
2016,2.50E+11,Greater Egleston Community High School,MA,Boston,High,Regular school,No,Suppressed data,Suppressed data,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,225,135,19.22457,1.456564,58,27.319204,78
2016,2.51E+11,Green Meadow,MA,Maynard,Primary,Regular school,No,42,47,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,502,84,8.170683,1.398515,20,9.867275,30
2016,2.51E+11,Green Meadows Elementary,MA,Hampden-Wilbraham,Primary,Regular school,No,42,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,247,40,7.981121,1.40178,19,8.502231,26
2016,2.51E+11,Green River,MA,Greenfield,Primary,Regular school,No,75,75,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,6,,,,,,
2016,2.51E+11,Greenfield High,MA,Greenfield,High,Regular school,No,57,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,448,199,15.36293,1.468189,46,16.254642,50
2016,2.51E+11,Greenfield Middle,MA,Greenfield,Primary,Regular school,No,40,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,394,194,19.590841,1.515495,60,20.482553,62
2016,2.51E+11,Greenhalge,MA,Lowell,Primary,Regular school,No,32,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,501,326,25.178633,1.522006,76,24.773575,73
2016,2.51E+11,Greenleaf,MA,Haverhill,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,248,104,15.400627,1.3377,46,17.055075,53
2016,2.50E+11,Greenlodge,MA,Dedham,Primary,Regular school,No,57,62,School is not eligible for either Title I Targeted Assistance or Schoolwide program,278,33,4.821859,1.267088,9,3.470818,8
2016,2.50E+11,Greenmont Avenue,MA,Dracut,Primary,Regular school,No,52,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,280,78,10.446975,1.261264,28,10.459518,32
2016,2.51E+11,Greenwood,MA,Wakefield,Primary,Regular school,No,62,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,223,19,3.643003,1.281011,6,2.439334,5
2016,2.51E+11,Greylock,MA,North Adams,Primary,Regular school,No,32,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,302,166,21.60642,1.598408,66,22.45414,67
2016,2.51E+11,Groton Dunstable Regional Middle,MA,Groton-Dunstable,Middle,Regular school,No,64,71,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,791,55,2.179866,1.147341,3,1.963803,4
2016,2.51E+11,Groton Dunstable Regional,MA,Groton-Dunstable,High,Regular school,No,97.5,97.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,812,25,0,1.138626,1,0,1
2016,2.51E+11,Guilmette Middle School,MA,Lawrence,Middle,Regular school,No,26,30,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,498,361,25.239845,1.9246,76,32.11758,88
2016,2.51E+11,H H Galligan,MA,Taunton,Primary,Regular school,No,42,52,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,246,155,22.815323,1.567525,69,22.010496,66
2016,2.51E+11,H Olive Day,MA,Norfolk,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,442,28,2.082948,1.375276,3,2.816229,6
2016,2.51E+11,H.B. Lawrence School,MA,Holyoke,Primary,Regular school,No,5,7.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,289,263,32.665855,2.00773,91,40.4403,97
2016,2.51E+11,Hadley Elementary,MA,Hadley,Primary,Regular school,No,57,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,304,57,8.880367,1.387149,22,10.862124,33
2016,2.51E+11,Hadley,MA,Swampscott,Primary,Regular school,No,67,72,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,297,64,8.227306,1.251428,20,9.698549,29
2016,2.50E+11,Haggerty,MA,Cambridge,Primary,Regular school,No,37,32,School is not eligible for either Title I Targeted Assistance or Schoolwide program,253,63,11.044745,1.361156,30,11.274314,35
2016,2.50E+11,Hajjar Elementary,MA,Billerica,Primary,Regular school,No,43,49,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,477,83,6.767635,1.253598,15,6.509828,19
2016,2.51E+11,Hale,MA,Nashoba,Middle,Regular school,No,69,79,School is not eligible for either Title I Targeted Assistance or Schoolwide program,287,11,1.081885,1.144474,1,1.206582,3
2016,2.51E+11,Halifax Elementary,MA,Halifax,Primary,Regular school,No,52,66,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,592,112,4.872963,1.312825,9,7.2,21
2016,2.51E+11,Hamilton-Wenham Regional High,MA,Hamilton-Wenham,High,Regular school,No,97.5,92,School is not eligible for either Title I Targeted Assistance or Schoolwide program,574,36,0.31957,1.121151,1,3.921111,10
2016,2.50E+11,Hampden Charter School of Science,MA,Hampden Charter School of Science (District),Other,Regular school,Yes,60,65,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,478,200,12.841654,2.083736,36,16.480532,51
2016,2.51E+11,Hampshire Regional High,MA,Hampshire,High,Regular school,No,60,58,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,741,121,5.114862,1.061049,9,4.599999,12
2016,2.51E+11,Hancock Elementary,MA,Hancock,Primary,Regular school,No,69.5,49.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,36,7,6.695739,1.284056,14,5.9,17
2016,2.50E+11,Hancock,MA,Brockton,Primary,Regular school,No,34,24,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,667,309,16.945786,1.375485,51,17.171509,53
2016,2.50E+11,Hannah Elementary,MA,Beverly,Primary,Regular school,No,63,51,School is not eligible for either Title I Targeted Assistance or Schoolwide program,381,79,7.94092,1.251312,19,8.449827,25
2016,2.51E+11,Hanover High,MA,Hanover,High,Regular school,No,98,82,School is not eligible for either Title I Targeted Assistance or Schoolwide program,790,45,0.117046,1.123986,1,0,1
2016,2.51E+11,Hanover Middle,MA,Hanover,Middle,Regular school,No,65,60,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,834,51,1.884963,1.146155,2,1.739133,4
2016,2.51E+11,Hanscom Middle,MA,Lincoln,Primary,Regular school,No,55,48,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,249,6,0.684468,1.177566,1,1.925379,4
2016,2.51E+11,Hanscom Primary,MA,Lincoln,Primary,Regular school,No,47,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,322,3,0.181773,1.428768,1,1.422683,3
2016,2.51E+11,Hanson Middle School,MA,Whitman-Hanson,Middle,Regular school,No,44,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,402,67,5.597673,1.182868,11,6.221581,18
2016,2.51E+11,Happy Hollow School,MA,Wayland,Primary,Regular school,No,67,68,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,386,29,3.288598,1.286021,5,5.514543,15
2016,2.50E+11,Hardwick Elementary,MA,Quabbin,Primary,Regular school,No,42,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,194,81,15.336269,1.33626,46,10.85187,33
2016,2.50E+11,Hardy,MA,Arlington,Primary,Regular school,No,67,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,451,37,3.531748,1.282543,5,3.999213,10
2016,2.51E+11,Harold L Qualters Middle,MA,Mansfield,Middle,Regular school,No,61,66,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1012,123,4.009882,1.161457,6,4.42542,11
2016,2.51E+11,Harrington,MA,Lexington,Primary,Regular school,No,65,72,School is not eligible for either Title I Targeted Assistance or Schoolwide program,465,21,2.234124,1.303116,3,3.208416,8
